sellerId
1.00181E+11
1000041596
1.00183E+11
1.00179E+11
1000020564
1.00185E+11
1000281742
1000151188
1.00184E+11
1000353312
100150193
100009086
100146255
1000403471
100170916
1000393059
100166827
100036029
1.00182E+11
1000176117
1000055348
1000151397
100158298
1000046500
100169715
1000192710
1000196441
100194337
1000540434
1000326173
100016715
1000459591
1000131737
1000101818
19975
1000191347
1.0018E+11
1000143558
1000005587
1000151362
100186197
1000145120
1000545794
293
1000287009
1000158942
100102954
1000247626
1000020914
100072356
100019965
1000534815
100084157
1000252434
100110360
1000137830
100098477
1000376245
1000382057
1000032944
1000199804
100059648
100006305
1000020613
1000180578
100060279
100214474
1000005325
1000311498
100105599
1000042590
1000158186
100070281
6366
1000190710
1000145198
6871
100195162
27400
1000114010
4120
1000373999
1000482597
10277
1000323971
1000053796
100211437
1000290932
34529
100113467
1000373381
1000157878
1000402084
1000089824
715
100112970
1000451818
1000442867
1000443369
428
1000242116
1000152571
1000279554
1000262288
100098168
1000061408
1000231668
1000140431
1000440030
100117983
1000263558
1000170360
1000142011
16992
2383
1000034817
100052954
18891
1000151127
1000041322
1000393391
1000092397
1000077969
34499
100170396
1000328199
1000499026
700
1000168520
1000533105
31941
1000030501
100197959
1000127164
1000107808
100178294
1000414792
1000028911
1000459424
22255
1000032389
1000019641
100165893
100164440
100100008
1000420849
7243
1000444515
22429
1000195356
1000094620
100057641
100018599
100190081
1000252828
1000226296
1000121364
1000143294
1000529803
100073852
100010736
1000499889
1000490937
1000121315
1000536456
100091169
1000033699
3996
1000179087
1000306553
1000274560
1000294135
1000154031
100152267
1000060462
19348
1000232451
100084077
1000042446
1000362201
1000247617
1000008996
1000045518
1000382057
1000537349
1.00183E+11
1000005587
1000358890
1.00181E+11
1000009218
1.00182E+11
1.00184E+11
1.0018E+11
1000005325
1000373999
1000283800
1000231668
100195162
1000318394
100023604
1000537402
1000393059
1000414702
1000353838
1000362201
1000136639
100084157
100052861
1000020914
1000042590
1000493973
1.00179E+11
1000309892
1000152571
1000393204
1000300580
1000323971
1000024804
1000540434
1000210508
1000277985
1000442867
1000479073
1000377057
1000136146
100138219
1000060462
1000041352
100023629
1000375716
1000399774
1000232451
1000443074
100035751
100112872
1000095551
1000287009
1000399774
1.00181E+11
1.00179E+11
1000479073
19043
1000160246
1.0018E+11
1000070865
18539
1000015150
1000109196
1000009218
1000243294
1.00182E+11
1000165782
1.00183E+11
1000232451
1000393179
1000092369
9557
1000041352
100194337
1000071395
1000020181
1.00184E+11
1000294791
100059417
1000179397
1000251017
100121106
1000362201
1000036359
1000122268
1000387273
1000111438
1000462813
1000371614
1000030501
8121
100158298
100035751
1000163874
100028108
100195162
1.00183E+11
1.00182E+11
1000247617
1.0018E+11
1000266728
31027
100114608
100152267
1000143294
1000121364
1000326173
1000143882
1.00179E+11
1000529249
1.00181E+11
1000030501
1.00184E+11
1000008046
1000166345
1000377057
100159724
9557
100034627
100039128
3996
100008909
1000399774
1000046720
1000202607
1000246165
1.00185E+11
1000307303
1000008996
1000126976
1000311027
1000457903
1000370183
1000461382
1000475994
1000520961
100145268
1051
100003438
100003376
1000107806
1000183367
1000157878
1000294135
1000545794
100088963
100052897
1000159431
293
100030166
100190503
100151167
1000215520
1000263558
1000199417
1000298168
100158298
1000252372
1000179176
22255
1000030651
1000150814
1000077969
1000296725
1000290932
1000382057
100146255
100188027
4000
1000145208
1000032389
1000048167
1000414792
100058652
100117983
1000107808
1000003348
24395
1000160165
100013470
1000197427
1000298585
1000042590
1000168520
1000270277
1000061820
4387
1000056449
100213561
1000152415
1000060462
995
1000379863
100214733
1000009218
100076403
31638
1353
100111367
1000047781
27400
1000531980
18406
100036029
6960
34751
